days,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Caribbean Netherlands,Bosnia,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cabo Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,DRC,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Estonia,Swaziland,Ethiopia,Faroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Channel Islands,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libyan Arab Jamahiriya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Macedonia,Norway,Oman,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,S. Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,UAE,UK,USA,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
4/14/22,5940400,2793310,13765994,152339,17829820,23230,125697,98107619,2153578,169887,57077786,18350638,13574804,338645,3429038,254864231,313120,12070880,25317583,470990,3164595,132500,1920432,13223438,35845,1924950,1729116,423594585,40754,1091371,4368899,2515857,11548,37205143,1879002,82877032,739137,142348,1035425,2504787,51571836,3308616000,81980557,641311,823285,43916,10487110,12159253,5236555,35581751,248376,1775773,17539634,1052205,13050705,173883,66246,15563494,33984542,80391138,10599847,476797,1978104,526310,28257725,103894,4407,1437694,11722490,143167865,451525,554101,566958,2871126,179649342,13055042,119578,20684740,79738,87484,16707223,151768,6081288,564218,897025,260452,12008058,15618690,16494412,805469,1862055068,390071682,148092515,17919035,10861566,189814,18139398,136355050,1406771,265850188,230763,9872953,20918681,17821844,139223,7926451,2966828,10485633,2881341,5301383,923419,1514492,3451352,70516,4473740,1284099,1296827,1366944,2046589,69587602,940091,1899091,1260963,2181614,2477124,183043385,2137606,65140,5482737,670331,4235,54362452,19851390,52382518,818527,23611,40638405,34640031,459025,11012222,10193015,2692081,35383427,3324,1843192,11323202,7030281,243978732,3715633,7994928,584990,8598303,70645434,144393057,94,54092008,23869681,6698591,16757422,164994641,20378363,7892,61107,118860,70004,382652,69197,203558,61975211,2382441,8509001,199955,3026403,14153672,62416,5738026,2984678,388989,2529870,34309973,121422535,662415,94251588,39379425,7113923,505227,21550623,15670599,3581436,50693438,11657056,5963516,131242554,1427770,2880127,2348,185913,1549291,13065291,147301011,7348553,68994,12840,19805969,31668577,24594925,144143784,575437749,8122318,47023177,281270,37860994,209101297,16350,818377,3601615,9948149
4/15/22,5946507,2795072,13767454,152350,17841108,23239,125702,98120125,2154095,169920,57081480,18352113,13581889,338811,3429311,255051998,313172,12097012,25319533,471049,3176202,132518,1924585,13225599,35845,1924950,1738801,424071463,40762,1092782,4370043,2537078,11597,37188887,1879397,82967677,739751,142384,1036198,2517940,51572697,3311245000,81963673,641378,823501,43919,10500462,12194926,5237009,35603457,248566,1776183,17539828,1085903,13050354,174148,66321,15566933,33989184,80516824,10606101,476956,1978213,527012,28259251,103894,4407,1438339,11724864,143224853,451537,554301,570726,2872029,179655688,13055042,119661,20701755,79738,87590,16674518,151819,6085706,564226,897109,266240,12118425,15650667,16496053,805469,1862475218,390886277,148168592,17930821,10862204,189818,18139589,136387589,1407521,266625946,230907,9875285,20918681,17827916,139489,7930720,2970841,10469359,2881359,5302552,924230,1536517,3452198,70520,4474356,1284302,1300437,1369422,2047966,69647654,940198,1899091,1261078,2193175,2479018,183352361,2138382,65140,5482933,670449,4235,54367273,19852690,52526404,818654,23741,40669890,34637191,459049,11012375,10206368,2692221,35573032,3329,1843224,11323214,7030077,244264078,3716247,7995825,585527,8621956,70703142,144485305,94,54100542,23866799,6702253,16758630,165034184,20378363,7892,61120,119348,70025,385603,69202,203777,61993217,2388490,8509604,199955,3026403,14154272,62433,5738331,2985282,391318,2537302,34350797,121524960,663711,94263871,39384460,7124763,505247,21578293,15670886,3591156,50786011,11688842,6012592,131254582,1432262,2883762,2350,187028,1549703,13066423,147317277,7352754,69008,12891,19859573,31668577,24600860,144198218,576010808,8122319,47140881,285468,37860994,209301152,16365,818937,3616524,9963580
4/16/22,5951950,2796792,13768914,152361,17852396,23248,125707,98143308,2154612,169952,57090843,18354923,13588665,338977,3429593,255240009,313141,12123144,25320972,471204,3187809,132536,1927172,13227188,35845,1924950,1748486,424508974,40770,1094193,4371254,2558299,11646,37228080,1879792,83009859,740365,142413,1036971,2521235,51573335,3313338000,81982606,641445,823717,43922,10512641,12216191,5237446,35605654,248755,1777994,17540099,1119601,13050901,174401,66341,15569797,33997072,80639570,10612355,476752,1978396,527714,28260777,103894,4407,1438896,11727098,143242686,451550,554501,574494,2872955,179662848,13055042,119737,20719768,79738,87621,16693109,151870,6090124,564234,897412,267545,12148155,15675476,16497597,805469,1863626877,391707548,148246797,17942083,10864834,189822,18139650,136406646,1408258,267501463,231050,9877617,20918681,17833988,139755,7934826,2975089,10486929,2881431,5303737,925041,1558542,3452932,70523,4474362,1284480,1303798,1371900,2049343,69732022,940433,1899091,1261244,2204736,2480912,183509755,2139116,65140,5483131,670549,4235,54371994,19853990,52649131,818781,23831,40701998,34669730,459071,11013903,10219721,2692361,35762637,3334,1843256,11323233,7030877,244492754,3716833,7998916,586064,8631386,70843078,144580570,94,54109210,23869527,6706128,16759838,165087665,20378363,7892,61133,119487,70045,388144,69205,203996,62011223,2394539,8510207,199955,3026403,14165157,62450,5738636,2985308,393446,2545370,34384541,121552464,665007,94275082,39389653,7132265,505267,21605655,15671401,3609370,50887810,11720884,6061668,131266221,1436237,2887397,2352,187918,1549999,13067692,147333890,7356955,69022,12942,19894001,31668577,24606795,144293592,576272817,8122321,47260344,288505,37860994,209483478,16377,819497,3633034,9976913
4/17/22,5956729,2798469,13770374,152373,17863684,23257,125712,98150328,2149195,169984,57155581,18357778,13595242,339143,3429884,255102992,313144,12144023,25320984,471346,3199416,132554,1928192,13227774,35845,1924950,1758171,424058492,40778,1095604,4372473,2579520,11695,37241168,1880187,83058885,740979,142435,1037744,2524530,51573745,3315186000,82028672,641512,823933,43925,10523646,12223048,5237082,35607968,248666,1778432,17540152,1153299,13051469,174654,66358,15572476,34002948,80759377,10618609,476917,1978469,528416,28262303,103894,4407,1439366,11729192,143245388,451563,554701,578262,2872820,179664808,13055042,119806,20719961,79738,87650,16709412,151921,6094542,564242,897707,268654,12177083,15696089,16499045,805469,1864804704,392476033,148289629,17943392,10862366,189826,18140879,136407161,1407458,267890858,231170,9879949,20918681,17840060,140021,7938769,2973572,10500075,2881433,5302325,925852,1580567,3453554,70525,4474378,1284659,1307185,1374378,2050720,69795608,940541,1899091,1261321,2216297,2482806,183761602,2139183,65140,5483332,670651,4235,54376614,19855290,52760773,818908,23880,40684272,34701153,459091,11014121,10233074,2692501,35952242,3339,1843288,11323236,7031679,244354132,3716803,8001881,586601,8639577,70940373,144678852,94,54107186,23872615,6704261,16761046,165140514,20378363,7892,61146,119605,70064,390275,69177,204215,62029229,2400588,8510810,199955,3026403,14171065,62467,5738934,2985314,395374,2554075,34415764,121552835,666303,94285221,39395005,7136430,505189,21626231,15671403,3618329,51063934,11758562,6110744,131278868,1439695,2891032,2354,188583,1550268,13069098,147333131,7361156,69036,12993,19909252,31668577,24612730,144320958,576333501,8122324,47418486,290380,37860994,209638138,16386,820057,3651144,9984982
4/18/22,5948889,2800104,13771834,152385,17874972,23266,125717,98243002,2149638,170015,57162085,18360679,13602312,339309,3430347,255597907,313147,12170529,25321005,471475,3211023,132572,1929212,13334551,35845,1924950,1767856,424403120,40786,1097015,4372241,2600741,11744,37264910,1880582,83065817,741593,142450,1038517,2527825,51686795,3317463000,82062945,641579,824149,43928,10508830,12229905,5237086,35611351,248854,1778835,17540198,1186997,13052058,174640,66373,15566659,34040761,80876244,10620638,477089,1978901,529118,28263829,103894,4407,1437911,11731146,143249990,451581,554901,582030,2873980,179667613,13055042,119867,20741371,79738,87676,16723427,151972,6098960,564250,897994,269567,12205209,15714494,16498370,805469,1865530788,393248891,148361446,17954085,10864733,189830,18142059,136409079,1407902,268277030,231316,9874355,20918681,17846132,140287,7939118,2979480,10470742,2881437,5304336,926663,1602592,3454064,70526,4474391,1284845,1310598,1376856,2052097,69855268,940644,1899091,1266151,2227858,2484700,183907915,2139916,65140,5483283,670739,4235,54379321,19856590,52861330,819035,23888,40712323,34731459,459073,11014542,10246427,2692641,36141847,3344,1843320,11323242,7032482,244568232,3717326,8004720,586000,8646530,71081423,144781087,94,54108832,23876063,6707620,16762254,165150500,20378363,7892,61159,119702,70082,391996,69179,204434,62047235,2406637,8511413,199955,3026403,14177036,62484,5739234,2985323,392884,2563416,34362003,121614970,667599,94294289,39400516,7140595,505208,21653833,15671463,3626142,51208459,11791485,6159820,131397309,1442636,2894667,2356,189024,1550504,13073517,147351467,7365357,69050,13044,19924503,31668577,24618665,144348969,576853355,8122394,47540094,291094,37860994,209816927,16392,820617,3646431,9992151
4/19/22,5952695,2801640,13773294,152397,17886260,23275,125722,98345833,2150008,169961,57197856,18363625,13602359,339475,3430659,255808159,313204,12197409,25322787,471591,3222630,132590,1930232,13343242,35845,1924950,1777541,425301193,40794,1098426,4373704,2621962,11793,37300181,1880977,83105052,742207,142465,1039290,2531120,51810533,3319950000,82100639,641646,824365,43931,10519468,12236762,5237615,35622723,248991,1779202,17542458,1220695,13052667,174911,66385,15570793,34080446,80990172,10627067,477267,1979349,529820,28265355,103894,4407,1438248,11732960,143297176,451595,555101,585798,2874796,179742834,13055042,119921,20765426,79738,87699,16735153,152023,6103378,564258,898274,270283,12232532,15745890,16499793,805469,1867730851,394736427,148428939,17964733,10867596,189834,18143381,136451601,1407939,268670040,231466,9876705,20918681,17852204,140553,7942670,2981295,10477744,2881777,5305024,927474,1624617,3454462,70526,4474986,1284672,1313215,1379334,2053474,69906144,940743,1899091,1267154,2239419,2486594,184272842,2140228,65140,5483540,670864,4235,54383903,19857890,52657570,819162,23896,40785144,34760648,459094,11017738,10259780,2692781,36331452,3349,1843352,11324506,7033287,244761947,3717813,8007434,586466,8652244,71222273,145008878,94,54119792,23879872,6707793,16763462,165383251,20378363,7892,61172,119778,70016,393717,69182,204653,62065241,2412686,8512016,199955,3026403,14182145,62501,5739529,2985636,395021,2572757,34366442,121679077,668895,94302285,39406027,7074667,505227,21681984,15672794,3632808,51324101,11825033,6208896,131528434,1445060,2898302,2358,189465,1550706,13075767,147369656,7369558,69064,13095,19939754,31668577,24624600,144475450,577401120,8130787,47662089,291808,37860994,210107957,16398,821853,3658364,10009243
4/20/22,5956192,2801345,13774754,152409,17897548,23284,125727,98460814,2150304,170016,57231365,18366617,13608691,339641,3430984,256016234,313287,12224663,25326564,471693,3234237,132608,1931252,13354543,35845,1924950,1787226,426002158,40802,1099837,4375052,2643183,11842,37346245,1881372,83222788,742821,142480,1040063,2534415,51936777,3322488000,82137080,641713,824581,43934,10530913,12243619,5238727,35631790,249238,1779534,17545563,1254393,13053297,175199,66395,15574752,34117238,81104100,10633670,477451,1979721,530522,28266881,103894,4407,1438541,11731694,143345062,451610,555301,589566,2874821,179835245,13055042,119968,20779924,79738,87720,16744591,152074,6107796,564266,898546,270803,12259053,15771692,16501288,805469,1868475798,395651278,148495353,17975336,10871056,189838,18144449,136497446,1408934,269049854,231620,9879073,20918681,17858276,140819,7946158,2985372,10483026,2882302,5307194,928285,1646642,3454747,70526,4475538,1284841,1315785,1381812,2054851,69971588,940837,1899091,1268356,2250980,2488488,184812990,2141239,65140,5483829,670960,4235,54388548,19859190,52773288,819289,23904,40862191,34788720,459117,11020738,10273133,2692921,36521057,3354,1843384,11326125,7034093,244920963,3718265,8010022,586861,8656719,71363816,145138635,94,54131852,23884041,6713747,16764670,165451803,20378363,7892,61185,119833,70026,395438,69186,204872,62083247,2418735,8512619,199955,3026403,14187209,62518,5739819,2986182,397568,2582098,34413466,121754464,670191,94310281,39411538,7078492,505245,21710684,15675034,3638327,51448391,11859207,6257972,131664514,1447484,2901937,2360,189906,1550104,13078724,147386767,7373759,69078,13146,19955005,31668577,24630535,144619744,577942563,8139056,47784471,292522,37860994,210560185,16404,822378,3658402,10022629
4/21/22,5959380,2802807,13776214,152421,17908836,23293,125732,98569809,2150526,170084,57264495,18369654,13614545,339807,3431321,256235066,313359,12252291,25328465,471782,3245844,132626,1932272,13366189,35845,1924950,1796911,426445178,40810,1101248,4376412,2664404,11891,37398645,1881767,83443290,743435,142495,1040836,2537710,52056113,3325049000,82172268,641780,824797,43937,10543164,12250476,5239139,35649128,249437,1779830,17548610,1288091,13053948,175505,66403,15576835,34158675,81218028,10640447,477641,1980066,531224,28268407,103894,4407,1438789,11733441,143397199,451625,555501,593334,2876960,179939501,13055042,119855,20794680,79738,87738,16751741,152125,6112214,564274,898810,271127,12284772,15797264,16502855,805469,1870188115,396730099,148561177,17986418,10874436,189842,18145288,136543452,1409925,269433473,231778,9881460,20918681,17864348,141085,7949581,2989438,10489489,2882719,5308803,929096,1668667,3454920,70516,4476073,1285023,1318437,1384290,2056228,70037896,940926,1899091,1269280,2262541,2490382,185160652,2142286,65140,5484929,671080,4235,54393256,19860490,52915252,819416,23912,40897919,34815675,459143,11023472,10286486,2693061,36710662,3359,1843416,11328402,7034901,245094738,3718682,8012484,587184,8659956,71506519,145278781,94,54139964,23888570,6726653,16765878,165933619,20378363,7892,61198,119868,70029,397159,69190,205091,62101253,2424784,8513222,199955,3026403,14192457,62535,5740103,2986698,400525,2591439,34469342,121826856,671487,94295766,39417049,7081977,505262,21739933,15676169,3642700,51590308,11894006,6307048,131859548,1449908,2905572,2362,190347,1550425,13082388,147402858,7377960,69092,13197,19970256,31668577,24636470,144889928,578452888,8146725,47907240,293236,37860994,211284125,16410,822867,3696014,10023019
4/22/22,5962923,2804391,13777674,152433,17920124,23302,125737,98685849,2150675,170149,57298477,18373692,13619904,339546,3431661,256458920,313428,12280293,25330867,471581,3257451,131441,1933292,13384924,35845,1924950,1806596,426847373,40803,1102659,4376500,2685625,11940,37478383,1882162,83521683,744049,142358,1041609,2541005,52183106,3327616000,82206203,641847,825013,43940,10556222,12257333,5240151,35661393,249753,1780090,17555483,1321789,13055057,175829,66357,15581397,34196405,81331956,10647398,477837,1980577,531926,28269933,103894,4407,1438992,11735260,143456811,451641,555701,597102,2877765,180024757,13055042,119897,20794812,79738,87699,16708547,152176,6116632,564282,898907,267133,12292839,15828559,16504494,805469,1872146953,397647504,148590823,17997979,10877338,189846,18145347,136592791,1410964,270191531,231939,9883865,20918681,17870420,141351,7952940,2992708,10497133,2883277,5310015,929907,1690692,3455093,70518,4476785,1285275,1321646,1386768,2057605,70107670,941010,1899091,1270279,2274102,2492276,186141053,2143365,65140,5485869,671191,4235,54398128,19861790,53083462,819543,23920,40945513,34818061,459171,11026461,10299839,2693201,36900267,3364,1843448,11329307,7035710,245242604,3719064,8012183,587436,8661954,71668328,145429315,94,54165727,23901023,6736690,16767086,165983904,20378363,7892,61211,119444,70032,398880,69195,205310,62119259,2430833,8513825,199955,3026403,14200251,62552,5740382,2987186,403892,2600780,34526599,121983220,672783,94305216,39422560,7085122,505278,21769731,15678491,3621847,51757881,11929430,6356124,132163357,1452332,2909207,2364,190788,1550731,13086759,147417333,7382161,69106,13248,19985507,31668577,24642405,145034679,578954304,8160843,48030396,293950,37860994,211646453,16416,823320,3714453,10038039
4/23/22,5966821,2806097,13779134,152445,17931412,23311,125742,98729407,2150750,170185,57317327,18376871,13623719,339715,3432004,256687795,313446,12308669,25333411,471664,3269058,131458,1934312,13387981,35845,1924950,1816281,426683997,40810,1104070,4376557,2706846,11989,37575149,1882557,83596095,744663,142378,1042382,2544300,52202892,3329766000,82242372,641914,825229,43943,10570086,12264190,5240306,35672949,249944,1780315,17556382,1355487,13055742,176171,66363,15582648,34213998,81384156,10654524,478039,1980738,532628,28271459,103894,4407,1439150,11737152,143478083,451658,555901,600870,2878541,180045189,13055042,119941,20794878,79738,87715,16717126,152227,6121050,564290,899159,267371,12317118,15856401,16506205,805469,1873648182,397859834,148600690,18010019,10879242,189850,18145392,136631126,1411558,271087358,232104,9886288,20918681,17876492,141617,7956235,2994491,10506573,2883358,5310034,930718,1712717,3455266,70521,4476839,1285463,1326701,1389246,2058982,70188146,941090,1899091,1270906,2285663,2494170,186544879,2144059,65140,5486320,671238,4235,54403163,19863090,53750345,819670,23928,41075782,34842454,459201,11028838,10313192,2693341,37089872,3369,1843480,11329360,7036519,245392645,3719410,8015112,587617,8663952,71846771,145590238,94,54172710,23905810,6741763,16768294,166117389,20378363,7892,61224,119459,70035,400601,69200,205529,62137265,2436882,8514428,199955,3026403,14208573,62569,5740656,2987228,407669,2610121,34596427,122024058,674079,94316121,39428071,7087927,505293,21800078,15679689,3628097,51883719,11965479,6405200,132231880,1454756,2912842,2366,191229,1551105,13091837,147423229,7386362,69120,13299,20000758,31668577,24648340,145260814,579217040,8160962,48153939,294664,37860994,212390774,16422,823738,3728501,10053714
4/24/22,5971074,2807926,13772044,152463,17942700,23320,125747,98746942,2150751,170221,57457036,18380147,13627588,339887,3432350,256921691,313487,12345274,25333431,471754,3280665,131473,1902438,13391837,35845,1924950,1825966,426686042,40817,1105481,4377303,2728067,12038,37654417,1882952,83646348,745277,142403,1043155,2547595,52203884,3331771000,82277741,641981,825445,43946,10584757,12271047,5240310,35677096,250062,1780540,17556527,1389185,13056441,176908,66370,15583331,34224001,81494732,10661824,478241,1980802,533330,28272985,103894,4407,1439264,11739117,143481869,451675,556101,604638,2879288,180051757,13055042,119987,20794891,79738,87731,16729423,152278,6125468,562620,899406,267720,12340759,15871831,16507989,805469,1875857737,398135514,148631915,18022538,10880356,189854,18146935,136638068,1412180,271465156,232355,9888730,20918681,17882564,141883,7959466,2996517,10517808,2883364,5310268,931529,1734742,3455439,70526,4476884,1285473,1329571,1391724,2060359,70245042,941070,1899091,1271501,2297224,2496064,186532017,2144699,65140,5486795,671323,4235,54408362,19864390,53973744,819797,23936,41123876,34865402,459234,11029966,10326545,2693481,37279477,3374,1843512,11329373,7037328,245553633,3718981,8018633,587727,8665950,71990173,145761549,94,54183188,23910495,6737832,16769502,166248686,20378363,7892,61237,119475,70032,402322,69206,205748,62155271,2442931,8515031,199955,3026403,14214952,62586,5740819,2987243,411855,2619462,34630748,122024678,675375,94328480,39433582,7090392,505307,21842506,15679706,3684389,51884722,12002153,6454276,132271068,1457180,2916477,2368,191670,1551330,13097622,147426248,7390563,69134,13350,20016009,31668577,24654275,145345291,579352566,8160964,48286000,295378,37860994,212600099,16428,824120,3742078,10064786
